year,name,artists,album,popularity,release_date,lyrics,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
2021,Build a Bitch,Bella Poarch,Build a Bitch,71,2021-05-14,"232 ContributorsTranslationsEspañolPortuguêsItalianoDeutschFrançaisفارسیBuild a Bitch Lyrics“Build a Bitch” is a song in which Bella calls out the beauty standards in society which expect women to be perfect Barbie dolls designed for them.

The “Build a Bitch” video is set in a dystopian factory… Read More [Chorus]
This ain't Build a Bitch (A bitch)
You don't get to pick and choose
Different ass and bigger boobs
If my eyes are brown or blue
This ain't Build a Bitch (A bitch)
I'm filled with flaws and attitude
So if you need perfect, I'm not built for you (Yeah)

[Verse 1]
Bob the Builder broke my heart
Told me I need fixing
Said that I'm just nuts and bolts
Lotta parts were missing
Curvy like a cursive font
Virgin and a vixen
That's the kind of girl he wants
But he forgot

[Chorus]
This ain't Build a Bitch (A bitch)
You don't get to pick and choose
Different ass and bigger boobs
If my eyes are brown or blue
This ain't Build a Bitch (A bitch)
I'm filled with flaws and attitude
So if you need perfect, I'm not built for you (One, two, three, ooh)


[Post-Chorus]
La-la-la-la-la-la-la-la-la-la-la
La-la-la-la-la-la-la-la-la-la-la

[Verse 2]
Boys are always playing dolls
Looking for thеir Barbie
They don't look like Kеn at all
Hardly have a heartbeat
Need someone who falls apart
So he can play Prince Charming
If that's the kind of girl he wants
Then he forgot

[Chorus]
This ain't Build a Bitch (A bitch)
You don't get to pick and choose
Different ass and bigger boobs
If my eyes are brown or blue
This ain't Build a Bitch (A bitch)
I'm filled with flaws and attitude
So if you need perfect, I'm not built for you (One, two, three)

[Post-Chorus]
La-la-la-la-la-la-la-la-la-la-la
La-la-la-la-la-la-la-la-la-la-la
La-la-la-la-la-la-la-la, la-la-la-la-la-la-la",122772,True,0.855,0.463,3,-7.454,1,0.0367,0.217,1.77e-05,0.347,0.866,102.931,4,alternative
2021,Shivers,Ed Sheeran,Shivers,10,2021-09-13,"88 ContributorsTranslationsEspañolPortuguêsDeutschفارسیதமிழ்日本語ItalianoRomânăSlovenčinaShivers Lyrics“Shivers” is the third single released from Ed Sheeran’s fourth solo studio album, = (Equals).

Sheeran first previewed the song by playing a snippet during his August 19 Instagram livestream. The track was… Read More [Verse 1]
I took an arrow to the heart
I never kissed a mouth that tastes like yours
Strawberries and then somethin' more
Ooh, yeah, I want it all
Lipstick on my guitar
Fill up the engine, we can drive real far
Go dancin' underneath the stars
Ooh, yeah, I want it all
Mmm, you got me feelin' like

[Pre-Chorus]
I wanna be that guy, I wanna kiss your eyes
I wanna drink that smile, I wanna feel like I'm
Like my soul's on fire, I wanna stay up all day and all night
Yeah, you got me singin' like

[Chorus]
Ooh, I love it when you do it like that
And when you're close up, give mе the shivers
Oh, baby, you wanna dance 'til thе sunlight cracks
And when they say the party's over, then we'll bring it right back
And we'll say, ""Ooh, I love it when you do it like that""
And when you're close up, give me the shivers
Oh, baby, you wanna dance 'til the sunlight cracks
And when they say the party's over, then we'll bring it right back


[Verse 2]
Into the car
On the backseat in the moonlit dark
Wrap me up between your legs and arms
Ooh, I can't get enough
You know you could tear me apart
Put me back together and take my heart
I never thought that I could love this hard
Ooh, I can't get enough
Mmm, you got me feelin' like

[Pre-Chorus]
I wanna be that guy, I wanna kiss your eyes
I wanna drink that smile, I wanna feel like I'm
Like my soul's on fire, I wanna stay up all day and all night
Yeah, you got me singin' like

[Chorus]
Ooh, I love it when you do it like that
And when you're close up, give me the shivers
Oh, baby, you wanna dance 'til the sunlight cracks
And when they say the party's over, then we'll bring it right back
And we'll say, ""Ooh, I love it when you do it like that""
And when you're close up, give me the shivers
Oh, baby, you wanna dance 'til the sunlight cracks
And when they say the party's over, then we'll bring it right back


[Bridge]
Baby, you burn so hot, you make me shiver
With the fire you got, this thing we started
I don't want it to stop
You know you make me shiver-er-er
Baby, you burn so hot, you make me shiver
With the fire you got, this thing we started
I don't want it to stop
You know you make me shiver
Yeah, you got me singin' like

[Chorus]
Ooh, I love it when you do it like that
And when you're close up, give me the shivers
Oh, baby, you wanna dance 'til the sunlight cracks
And when they say the party's over, then we'll bring it right back (Oh, no)
And we'll say, ""Ooh, I love it when you do it like that""
And when you're close up, give me the shivers
Oh, baby, you wanna dance 'til the sunlight cracks
And when they say the party's over, then we'll bring it right back, hey",207853,False,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4,pop
2021,BICHOTA,KAROL G,BICHOTA,68,2020-10-23,"27 ContributorsTranslationsDeutschEnglishBICHOTA Lyrics“BICHOTA” es el sencillo que la colombiana KAROL G lanza para suceder a su éxito “Ay, DiOs Mío!”, que se lanzó cuatro meses antes. Esta vez la cantante nos presenta una canción de reggaetón fuerte, lo que se… Read More [Letra de ""BICHOTA""]

[Pre-Coro]
Salgo acicalá' de pie' a tope
Porque puede ser que con el culo mío te topes (Oh)
Me siento bichota sin salir del bloque (Ah)
To' me quieren partir y no tienen con qué

[Coro]
Roncan, pero no pueden con mi pum-pum, con mi pum-pum
Y si hay alguien que me rompa
Porque no pueden con mi pum-pum
Con mi pum-pum, con mi pum-pum

[Verso 1]
Por encima se me nota que me sobra el piquete, piquete
No' dimo' un par de botella' y ahora estamo' al garеte
Yo también tengo una Jeepeta
La tеngo fuleteá' con to'a mi' shortie'
Dejamo' el miedo en la gaveta, ah-ah
Cuida'o con lo que sube' pa'l story
Y adivina quién viene por ahí
Viene Juana, viene Mari
To'a la' babie' quieren party
Un commentary fuera 'e lugar y
Y te vamo' a romper, yeah-yeah-yeah-yeah


[Pre-Coro]
Salgo acicalá' de pie' a tope (Ey)
Porque puede ser que con el culo mío te topes (Eh)
Me siento bichota sin salir del bloque (Ah)
To' me quieren partir y no tienen con qué

[Coro]
Roncan, pero no pueden con mi pum-pum, con mi pum-pum
Y si hay alguien que me rompa
Porque no pueden con mi pum-pum
Con mi pum-pum, con mi pum-pum
Roncan, pero no pueden con mi pum-pum, con mi pum-pum
Y si hay alguien que me rompa
Porque no pueden con mi pum-pum
Con mi pum-pum, con mi pum-pum

[Verso 2]
Perreando duro, le gusta mi culo
Hace tiempo te 'toy esperando
No sé tú, pero yo aquí pensando (Ah)
No hace' na' pa' lo que está' roncando (Oh)
Tú pa' darme like en el Insta ere' veloz (Eh)
Pero se rumora por ahí que eres preco'
Por má' que me tiren, no cojo lucha
La que me fronteó de aquí no se escucha (Ja)


[Pre-Coro]
Salgo acicalá' de pie' a tope (Ey)
Porque puede ser que con el culo mío te topes (Eh)
Me siento bichota sin salir del bloque (Ah)
To' me quieren partir y no tienen con qué

[Coro]
Roncan, pero no pueden con mi pum-pum, con mi pum-pum
Y si hay alguien que me rompa
Porque no pueden con mi pum-pum
Con mi pum-pum, con mi pum-pum
Roncan (Perreando)

[Outro]
Tra, tra (Ah)
Papi, papi
O-O-Ovy On The Drums
Papi, papi",178946,True,0.863,0.666,1,-4.158,0,0.152,0.212,0.000493,0.103,0.838,163.908,4,reggae
2021,Blinding Lights,The Weeknd,After Hours,91,2020-03-20,"248 ContributorsTranslationsTürkçeSvenskaEspañolSlovenčinaРусскийPortuguêsPolskiNorsk (bokmål / riksmål)日本語ItalianoHebrewDeutschFrançaisفارسیNederlandsDanskShqipالعربيةСрпскиBlinding Lights Lyrics“Blinding Lights” is the second single to The Weeknd’s fourth studio album After Hours, following the record’s lead single “Heartless,” which released two days prior on November 27, 2019. The track finds Abel… Read More [Intro]
Yeah

[Verse 1]
I've been tryna call
I've been on my own for long enough
Maybe you can show me how to love, maybe
I'm goin' through withdrawals
You don't even have to do too much
You can turn me on with just a touch, baby

[Pre-Chorus]
I look around and
Sin City's cold and empty (Oh)
No one's around to judge me (Oh)
I can't see clearly when you're gone

[Chorus]
I said, ooh, I'm blinded by the lights
No, I can't sleep until I feel your touch
I said, ooh, I'm drowning in the night
Oh, when I'm like this, you're the one I trust
Hey, hey, hey

[Verse 2]
I'm running out of time
'Cause I can see the sun light up the sky
So I hit the road in overdrive, baby, oh


[Pre-Chorus]
The city's cold and empty (Oh)
No one's around to judge me (Oh)
I can't see clearly when you're gone

[Chorus]
I said, ooh, I'm blinded by the lights
No, I can't sleep until I feel your touch
I said, ooh, I'm drowning in the night
Oh, when I'm like this, you're the one I trust

[Bridge]
I'm just calling back to let you know (Back to let you know)
I could never say it on the phone (Say it on the phone)
Will never let you go this time (Ooh)

[Chorus]
I said, ooh, I'm blinded by the lights
No, I can't sleep until I feel your touch
Hey, hey, hey

[Post-Chorus]
Hey, hey, hey

[Outro]
I said, ooh, I'm blinded by the lights
No, I can't sleep until I feel your touch",200040,False,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,4,pop
2021,Watermelon Sugar,Harry Styles,Fine Line,86,2019-12-13,"170 ContributorsTranslationsDeutschTürkçeEspañolPortuguêsPolskiNorsk (bokmål / riksmål)ČeskyDanskWatermelon Sugar LyricsIn “Watermelon Sugar”, Harry Styles recalls a summer past, singing of scrumptious berries and a former love. The song was released without warning to fans, less than an hour before he performed the track… Read More [Verse 1]
Tastes like strawberries on a summer evenin'
And it sounds just like a song
I want more berries and that summer feelin'
It's so wonderful and warm

[Pre-Chorus]
Breathe me in, breathe me out
I don't know if I could ever go without
I'm just thinking out loud
I don't know if I could ever go without

[Chorus]
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
Watermelon sugar

[Verse 2]
Strawberries on a summer evenin'
Baby, you're the end of June
I want your belly and that summer feelin'
Getting washed away in you

[Pre-Chorus]
Breathe me in, breathe me out
I don't know if I could ever go without


[Chorus]
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high

[Post-Chorus]
I just wanna taste it, I just wanna taste it
Watermelon sugar high

[Bridge]
Tastes like strawberries on a summer evenin'
And it sounds just like a song
I want your belly and that summer feelin'
I don't know if I could ever go without

[Chorus]
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high (Sugar)
Watermelon sugar high (Sugar)
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high


[Outro]
I just wanna taste it, I just wanna taste it (Eh-eh-eh)
Watermelon sugar high
I just wanna taste it, I just wanna taste it (Ooh, yeah)
Watermelon sugar high
Watermelon sugar",174000,False,0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,4,pop
2021,Lost Cause,Billie Eilish,Lost Cause,1,2021-06-02,"141 ContributorsTranslationsSvenskaСрпскиTürkçeEspañolРусскийRomânăPortuguêsNorsk (bokmål / riksmål)日本語ItalianoMagyarDeutschFrançaisفارسیChinese TraditionalLost Cause Lyrics“Lost Cause” is the fourth single off of Billie Eilish’s sophomore album Happier Than Ever. The song was released on June 2, 2021, along with its accompanying music video. Billie announced the song’s release… Read More [Intro]
Something's in the—

[Verse 1]
Something's in the air right now
Like I'm losin' track of time (Time, time)
Like I don't really care right now
But maybe that's fine
You weren't even there that day
I was waitin' on you (You, you)
I wonder if you were aware that day
Was the last straw for me and I knew

[Pre-Chorus]
I sent you flowers
Did you even care?
You ran the shower
And left them by the stairs
Ooh-ooh-ooh, a-a-a-ayy
Thought you had your shit together, but damn, I was wrong (Wrong)

[Chorus]
You ain't nothin' but a lost cause (Cause, cause)
And this ain't nothin' like it oncе was (Was, was)
I know you think you're such an outlaw
But you got no job (Job)
You ain't nothin' but a lost cause (Cause)
And this ain't nothin' likе it once was (Was)
I know you think you're such an outlaw
But you got no job


[Verse 2]
I used to think you were shy (Shy)
But maybe you just had nothing on your mind
Maybe you were thinkin' 'bout yourself all the time
I used to wish you were mine (Mine)
But that was way before I realized
Someone like you would always be so easy to find
(So) So easy (So, so)
Hee, mm-mm-mm, mm

[Pre-Chorus]
Gave me no flowers
Wish I didn't care
You'd be gone for hours
Could be anywhere
Ooh-ooh-ooh
Ah-ah-ah-ah-ah
Thought you would've grown eventually, but you proved me wrong (Wrong)

[Chorus]
You ain't nothing but a lost cause (Cause)
And this ain't nothing like it once was (Was)
I know you think you're such an outlaw (Yeah)
But you got no job (No job)
You ain't nothing but a lost cause (Cause)
And this ain't nothing like it once was (Was)
I know you think you're such an outlaw (Think you're such a lost cause)
But you got no job


[Outro]
(What did I tell you?)
(Don't get complacent)
(It's time to face it now, na-na, na-na, na-na)
(What did I tell you?)
(Don't get complacent)
(It's time to face it now, na-na, na-na, na-na)",212496,True,0.671,0.336,10,-8.494,0,0.241,0.705,0.00751,0.0577,0.518,75.051,4,electro
2021,Dynamite,BTS,BE,5,2020-11-20,"311 ContributorsTranslationsفارسیالعربيةУкраїнськаTürkçeEspañolРусскийPortuguês日本語한국어हिन्दीDeutschFrançaisDansk中文ShqipҚазақшаRomânăItalianoAzərbaycanca / آذربايجانDynamite Lyrics“Dynamite” is an upbeat disco-pop song that sings of joy and confidence, bringing a new surge of ‘energy’ to reinvigorate the community during these difficult times. The song finds global superstars searching… Read More [Intro: Jung Kook]
'Cause I, I, I'm in the stars tonight
So watch me bring the fire and set the night alight

[Verse 1: Jung Kook]
Shoes on, get up in the morn'
Cup of milk, let's rock and roll
King Kong, kick the drum
Rolling on like a Rolling Stone
Sing-song when I'm walkin' home
Jump up to the top, LeBron
Ding-dong, call me on my phone
Ice tea and a game of ping pong

[Pre-Chorus: RM, j-hope]
This is gettin' heavy, can you hear the bass boom? I'm ready (Woo-hoo)
Life is sweet as honey, yeah, this beat cha-ching like money, huh
Disco overload, I'm into that, I'm good to go
I'm diamond, you know I glow up
Hey, so let's go

[Chorus: Jung Kook, Jimin]
'Cause I, I, I'm in the stars tonight
So watch me bring the fire and set the night alight (Hey)
Shinin' through the city with a little funk and soul
So I'ma light it up like dynamite, woah-oh-oh


[Verse 2: V,  V & Jin, RM]
Bring a friend, join the crowd, whoever wanna come along
Word up, talk the talk, just move like we off the wall
Day or night, the sky's alight, so we dance to the break of dawn (Hey)
Ladies and gentlemen, I got the medicine, so you should keep ya eyes on the ball (Huh)

[Pre-Chorus: SUGA, Jimin, RM]
This is gettin' heavy, can you hear the bass boom? I'm ready (Woo-hoo)
Life is sweet as honey, yeah, this beat cha-ching like money, huh
Disco overload, I'm into that, I'm good to go
I'm diamond, you know I glow up
Let's go

[Chorus: Jung Kook, V]
'Cause I, I, I'm in the stars tonight
So watch me bring the fire and set the night alight (Hey)
Shinin' through the city with a little funk and soul
So I'ma light it up like dynamite, woah-oh-oh

[Post-Chorus: Jung Kook & Jimin, Jung Kook, Jin]
Dyn-na-na-na, na-na-na-na-na, na-na-na, life is dynamite
Dyn-na-na-na, na-na-na-na-na, na-na-na, life is dynamite
Shinin' through the city with a little funk and soul
So I'ma light it up like dynamite, woah-oh-oh

[Bridge: Jung Kook, Jimin, Jin,  V ]
Dyn-na-na-na, na-na, na-na, ayy
Dyn-na-na-na, na-na, na-na, ayy
Dyn-na-na-na, na-na, na-na, ayy
Light it up like dynamite
Dyn-na-na-na, na-na, na-na, ayy
Dyn-na-na-na, na-na, na-na, ayy
Dyn-na-na-na, na-na, na-na, ayy
Light it up like dynamite


[Chorus: Jimin, Jung Kook, Jin]
'Cause I, I, I'm in the stars tonight
So watch me bring the fire and set the night alight
Shinin' through the city with a little funk and soul
So I'ma light it up like dynamite
(This is ah) 'Cause I, I, I'm in the stars tonight
So watch me bring the fire and set the night alight (Alight, oh)
Shinin' through the city with a little funk and soul
So I'ma light (Light) it (It) up (Up) like (Like) dynamite (Dynamite), woah-oh-oh

[Post-Chorus: Jimin, Jin, V]
Dyn-na-na-na, na-na-na-na-na, na-na-na, life is dynamite (Life is dynamite)
Dyn-na-na-na, na-na-na-na-na, na-na-na, life is dynamite (Oh)
Shinin' through the city with a little funk and soul
So I'ma light it up like dynamite, woah-oh-oh",199053,False,0.746,0.765,6,-4.41,0,0.0993,0.0112,0.0,0.0936,0.737,114.044,4,k-pop
2021,On The Ground,ROSÉ,R,70,2021-03-12,"132 ContributorsTranslationsTagalog / ᜆᜄᜎᜓᜄ᜔ItalianoTürkçeEspañolРусскийPortuguêsPolskiनेपाली한국어日本語MagyarDeutschFrançaisČeskyOn The Ground LyricsFive months after THE ALBUM, BLACKPINK is back “in your area” with New Zealand-born vocalist ROSÉ’s “On The Ground.” The song is the group’s second solo release after rapper JENNIE’s November 2018 single… Read More [Verse 1]
My life's been magic, seems fantastic
I used to have a hole in the wall with a mattress
Funny when you want it, suddenly you have it
You find out that your gold's just plastic

[Pre-Chorus]
Every day, every night
I've been thinkin' back on you and I
Every day, every night

[Chorus]
I worked my whole life
Just to get right, just to be like
""Look at me, I'm never comin' down""
I worked my whole life
Just to get high, just to realise
Everything I need is on the
Everything I need is on the ground

[Post-Chorus]
On the ground
Everything I need is on the ground
Nah, but they don't hear me though
(Yeah, what goes up, it must come down)
Nah, but they don't hear me though
(You're runnin' out of time)


[Verse 2]
My world's been hectic, seems electric
But I've been wakin' up with your voice in my head
And I'm tryna send a message and let you know
That every single minute I'm without you, I regret it

[Pre-Chorus]
Every day, every night
I've been thinkin' back on you and I
Every day, every night

[Chorus]
I worked my whole life
Just to get right, just to be like
""Look at me, I'm never comin' down""
I worked my whole life
Just to get high, just to realise
Everything I need is on the
Everything I need is on the ground

[Post-Chorus]
On the ground
Everything I need is on the ground
Nah, but they don't hear me though
(Yeah, what goes up, it must come down)
Nah, but they don't hear me though
(You're runnin' out of time)


[Bridge]
I'm way up in the clouds
And they say I've made it now
But I figured it out
Everything I need is on the ground (Yeah, yeah)
Just drove by your house (Just drove by your house)
So far from you now (So far from you now)
But I figured it out
Everything I need is on the
Everything I need is on the ground

[Outro]
On the ground
Everything I need is on the ground
Nah, but they don't hear me though
On the ground
Nah, but they don't hear me though
Everything I need is on the ground",168085,False,0.311,0.607,1,-6.578,1,0.11,0.0174,0.0,0.131,0.286,188.7,4,k-pop
2021,Permission to Dance,BTS,Butter / Permission to Dance,2,2021-07-09,"121 ContributorsTranslationsTürkçeEspañolРусскийPortuguêsNorsk (bokmål / riksmål)한국어日本語Bahasa Indonesiaहिन्दीDeutschTagalog / ᜆᜄᜎᜓᜄ᜔فارسیChinese TraditionalالعربيةFrançaisAzərbaycanca / آذربايجانRomânăไทย / Phasa ThaiPermission to Dance Lyrics“Permission to Dance” is a dance-pop song that was made to “make hearts beat to the rhythm of BTS’s positive energy.” The track marks the group’s third non-Korean main release of 2021, following “Film out”… Read More [Verse 1: Jung Kook, RM]
It's the thought of being young
When your heart's just like a drum
Beating louder with no way to guard it
When it all seems like it's wrong
Just sing along to Elton John
And to that feeling, we're just getting started

[Pre-Chorus: Jimin, Jin]
When the nights get colder
And the rhythms got you falling behind
Just dream about that moment
When you look yourself right in the eye, eye, eye
Then you say

[Chorus: Jung Kook, V]
I wanna dance
The music's got me going
Ain't nothing that can stop how we move, yeah
Let's break our plans
And live just like we're golden
And roll in like we're dancing fools

[Post-Chorus: Jimin, RM, Jin]
We don't need to worry
'Cause when we fall, we know how to land
Don't need to talk the talk, just walk the walk tonight
'Cause we don't need permission to dance


[Verse 2: j-hope, SUGA, Jung Kook]
There's always something that's standing in the way
But if you don't let it faze ya
You'll know just how to break
Just keep the right vibe, yeah
'Cause there's no looking back
There ain't no one to prove
We don't got this on lock (Yeah)

[Pre-Chorus: V, Jung Kook, Jimin]
The wait is over
The time is now so let's do it right, mm (Yeah)
Yeah, we'll keep going
And stay up until we see the sunri-i-ise (Yeah)
And we'll say

[Chorus: V, Jin]
I wanna dance
The music's got me going
Ain't nothing that can stop how we move, yeah
Let's break our plans
And live just like we're golden
And roll in like we're dancing fools

[Post-Chorus: Jung Kook, j-hope, Jimin]
We don't need to worry
'Cause when we fall, we know how to land
Don't need to talk the talk, just walk the walk tonight
'Cause we don't need permission to dance


[Refrain: Jin, Jung Kook]
Da-na-na-na-na-na-na
Da-na-na-na-na-na-na
Da-na-na-na-na-na-na
No, we don't need permission to dance
Da-na-na-na-na-na-na (Hey)
Da-na-na-na-na-na-na
Da-na-na-na-na-na-na

[Bridge: Jimin, V]
Well, let me show ya
That we can keep the fire alive, mm
'Cause it's not over
'Til it's over, say it one more time
Say

[Chorus: Jung Kook, Jimin]
I wanna dance
The music's got me going (Music's got me going)
Ain't nothing that can stop how we move, yeah (Hey, yeah)
Let's break our plans
And live just like we're golden (Ooh)
And roll in like we're dancing fools (Like we're dancing fools)

[Post-Chorus: Jin, SUGA, V, Jung Kook]
We don't need to worry
'Cause when we fall, we know how to land (We know how to land)
Don't need to talk the talk, just walk the walk tonight (Ooh)
'Cause we don't need permission to dance",187585,False,0.702,0.741,9,-5.33,1,0.0427,0.00544,0.0,0.337,0.646,124.925,4,k-pop
2021,Pepas,Farruko,Pepas,81,2021-06-24,"17 ContributorsTranslationsDeutschEnglishPepas Lyrics[Letra de ""Pepas""]

[Refrán]
No me importa lo que de mí se diga
Viva usted su vida, que yo vivo la mía
Que solo e' una, disfruta el momento
Que el tiempo se acaba y pa'trás no vira

[Pre-Coro]
Bebiendo, fumando y jodiendo
Sigo vacilando de party to' los día'
Y síguelo, oh-oh-oh, oh-oh-oh, oh-oh (¡Farru!)
Síguelo, oh-oh-oh, oh-oh-oh, oh-oh (La rola y pepa)

[Coro]
Pepa' y agua pa' la seca
To' el mundo en pastilla' en la discoteca
Pepa' y agua pa' la seca
To' el mundo en pastilla' en la discoteca

[Post-Coro]
Desacata'o
Empastilla'o
(Qué maldita nota)
(Arcoíris)
¡Fa-Farru!


[Verso]
Sube las mano' y las botella' pa' arriba (¡Blep!)
Siempre la movie la tenemo' prendía'
Hoy vamo' a darle hasta que se haga de día
Sigo rulin, 'toy en la mía

[Puente]
Salió el sol, wol (Sol)
Tráeme la hookah y el alcohol (Y el alcohol)
Y préndelo, oh-oh, woh-oh-oh (Woh-oh)
Esto se salió de control (De control)
Y síguelo, oh-oh-oh, oh-oh-oh, oh-oh (La rola y pepa)

[Coro]
Pepa' y agua pa' la seca
To' el mundo en pastilla' en la discoteca (Desacata'o)
Pepa' y agua pa' la seca
To' el mundo en pastilla' en la discoteca (Empastilla'o)

[Post-Coro]
¡Blep!
¡Fa-Farru!
(Qué maldita nota)
(Arcoíris)

[Refrán]
No me importa lo que de mí se diga
Viva usted su vida, que yo vivo la mía
Que solo e' una, disfruta el momento
Que el tiempo se acaba y pa'trás no vira


[Pre-Coro]
Bebiendo, fumando y jodiendo
Sigo vacilando de party to' los día'
Y síguelo, oh-oh-oh, oh-oh-oh, oh-oh (¡Farru!)
Síguelo, oh-oh-oh, oh-oh-oh, oh-oh (La rola y pepa)

[Coro]
Pepa' y agua pa' la seca
To' el mundo en pastilla' en la discoteca
Pepa' y agua pa' la seca
To' el mundo en pastilla' en la discoteca

[Post-Coro]
Desacata'o
Empastilla'o
(Qué maldita nota)
(Arcoíris)
¡Fa-Farru!

[Outro]
Dímelo, Chino
The Most Winning
Victor Cárdenas
White Star
Sharo Towers
La 167
La 167",287120,True,0.762,0.766,7,-3.955,1,0.0343,0.00776,6.98e-05,0.128,0.442,130.001,4,latin
2021,THATS WHAT I WANT,Lil Nas X,MONTERO,78,2021-09-17,"174 ContributorsTranslationsTürkçeРусскийDeutschLil Nas X - THATS WHAT I WANT (Ελληνική μετάφραση)PortuguêsFrançaisTHATS WHAT I WANT LyricsOn “THATS WHAT I WANT,” Lil Nas sings about his desire for love, which is often a struggle to find as a gay black man.

Lil Nas X first teased the song on TikTok in February 2021. The song was further teased… Read More [Intro]
One, two, three, four

[Verse 1]
Need a boy who can cuddle with me all night
Keep me warm, love me long, be my sunlight
Tell me lies, we can argue, we can fight
Yeah, we did it before, but we'll do it tonight
That afro, black boy with the gold teeth
He dark skin, lookin' at me like he know me
I wonder if he got the G or the B
Let me find out and see, he comin' over to me, yeah

[Pre-Chorus]
These days, I'm way too lonely
I'm missing out, I know
These days, I'm way too alone
And I'm known for givin' love away, but

[Chorus]
I want someonе to love me
I need someonе who needs me
'Cause it don't feel right when it's late at night
And it's just me and my dreams
So I want someone to love
That's what I fuckin' want


[Verse 2]
Look, you know it's harder to find in these times
But I got nothin' but love on my mind (My mind)
I need a baby while I'm in my prime
Need an adversary to my ""down and weary""
Like, tell me ""That's life"" when I'm stressin' at night
Be like, ""You'll be okay"" and, ""Everything is alright,"" uh
Let me in that thing, 'cause I'm not wanting anything
But you're loving your body and a little bit of your brain

[Pre-Chorus]
These days, I'm way too lonely
I'm missing out, I know
These days, I'm way too alone
And I'm known for givin' love away, but

[Chorus]
I want someone to love me
I need someone who needs me
'Cause it don't feel right when it's late at night
And it's just me and my dreams
So I want someone to love
That's what I fuckin' want

[Bridge]
I want someone to love me
I need someone who needs me


[Chorus]
'Cause it don't feel right when it's late at night
And it's just me and my dreams
So I want someone to love
That's what I fuckin' want",143901,True,0.737,0.846,1,-4.51,0,0.22,0.00614,0.0,0.0486,0.546,87.981,4,hip-hop
2021,Life Goes On,Oliver Tree,"Ugly is Beautiful: Shorter, Thicker & Uglier (Deluxe)",75,2021-05-28,"83 ContributorsTranslationsEspañolLife Goes On Lyrics“Life Goes On” (originally thought to be titled On ‘n’ On) is a song that was supposed to be on Oliver Tree’s debut album, Ugly Is Beautiful. It was confirmed that the name was “Life Goes On” on Oliver Tree’s… Read More [Verse 1]
Babe, you're too controlling
I’ma feed you to the wolves
When you get nasty, back at me
But, baby, don't distract me
I'm a goner, I lost her
Like why the hell you wanna
Play me that way? You’re bad, babe
You double-faced entendre

[Chorus]
Life goes on and on and on and on and on and
On and on and on
On and on and on and on and on and
On and on and on
On and on and on and on and on and
On and on and on
On and on and on and on and on and
On and on and on

[Verse 2]
Babe, you best believe it
I'ma rip you up to pieces
I'm a lover, not a fighter
But I'll light this place on fire
I want it, I'm on it
But, babe, at least I'm honest
I get tired of explaining
As these seasons keep on changing


[Chorus]
Life goes on and on and on and on and on and
On and on and on (Yeah, yeah, yeah, yeah)
On and on and on and on and on and
On and on and on (Yeah, yeah, yeah, yeah)
On and on and on and on and on and
On and on and on (Yeah, yeah, yeah, yeah)
On and on and on and on and on and
On and on and on (Yeah, yeah, yeah)

[Bridge]
Work all day and then I wake up
Work all day and then I wake up
Work all day and then I wake up
Work all day (Yeah, yeah, yeah)
Work all day and then I wake up
Work all day and then I wake up
Work all day and then I wake up
Work all day

[Outro]
(Yeah, yeah, yeah, yeah)
(Yeah, yeah, yeah, yeah)
(Yeah, yeah, yeah, yeah)
(Yeah, yeah, yeah, yeah)
(Yeah, yeah, yeah, yeah)
(Yeah, yeah, yeah, yeah)
(Yeah, yeah, yeah, yeah, yeah)
No!",161803,False,0.7,0.49,0,-5.187,1,0.076,0.186,0.0,0.117,0.569,79.982,4,alternative
